time_s,velocity_kmh,slope_rad
1134,43.452288,0.0
1135,43.2913536,0.0
1136,43.130419200000006,0.0
1137,43.130419200000006,0.0
1138,42.647616,0.0
1139,42.4866816,0.0
1140,41.842944,0.0
1141,41.038272000000006,0.0
1142,39.58986240000001,0.0
1143,37.819584000000006,0.0
1144,34.600896000000006,0.0
1145,32.18688,0.0
1146,28.163520000000002,0.0
1147,25.749504,0.0
1148,22.530816,0.0
1149,17.2199808,0.0
1150,11.909145600000002,0.0
1151,6.5983104,0.0
1152,1.2874752000000003,0.0
1153,0.0,0.0
1154,0.0,0.0
1155,0.0,0.0
1156,0.0,0.0
1157,0.0,0.0
1158,0.0,0.0
1159,0.0,0.0
1160,0.0,0.0
1161,0.0,0.0
1162,0.0,0.0
1163,0.0,0.0
1164,0.0,0.0
1165,0.0,0.0
1166,0.0,0.0
1167,0.0,0.0
1168,0.0,0.0
1169,3.3796224000000006,0.0
1170,8.690457600000002,0.0
1171,14.0012928,0.0
1172,19.312128,0.0
1173,24.622963200000004,0.0
1174,29.933798400000004,0.0
1175,33.957158400000004,0.0
1176,37.014912,0.0
1177,37.819584000000006,0.0
1178,37.014912,0.0
1179,36.21024,0.0
1180,32.18688,0.0
1181,26.8760448,0.0
1182,21.565209600000003,0.0
1183,16.2543744,0.0
1184,10.9435392,0.0
1185,5.632704,0.0
1186,0.32186880000000007,0.0
1187,0.0,0.0
1188,0.0,0.0
1189,0.0,0.0
1190,0.0,0.0
1191,0.0,0.0
1192,0.0,0.0
1193,0.0,0.0
1194,0.0,0.0
1195,0.0,0.0
1196,0.0,0.0
1197,0.32186880000000007,0.0
1198,2.414016,0.0
1199,5.632704,0.0
1200,10.460736,0.0
1201,15.771571200000002,0.0
1202,19.312128,0.0
1203,20.760537600000003,0.0
1204,20.921472,0.0
1205,20.2777344,0.0
1206,20.599603200000004,0.0
1207,21.0824064,0.0
1208,21.0824064,0.0
1209,22.530816,0.0
1210,24.944832,0.0
1211,27.358848000000002,0.0
1212,29.933798400000004,0.0
1213,31.7040768,0.0
1214,33.796224,0.0
1215,34.600896000000006,0.0
1216,35.083699200000005,0.0
1217,35.083699200000005,0.0
1218,34.600896000000006,0.0
1219,34.1180928,0.0
1220,34.600896000000006,0.0
1221,35.083699200000005,0.0
1222,35.405568,0.0
1223,35.2446336,0.0
1224,34.9227648,0.0
1225,34.600896000000006,0.0
1226,34.600896000000006,0.0
1227,34.4399616,0.0
1228,32.347814400000004,0.0
1229,31.382208000000002,0.0
1230,30.8994048,0.0
1231,31.543142400000004,0.0
1232,31.865011200000005,0.0
1233,32.18688,0.0
1234,31.382208000000002,0.0
1235,28.163520000000002,0.0
1236,24.944832,0.0
1237,20.921472,0.0
1238,16.09344,0.0
1239,12.874752,0.0
1240,9.656064,0.0
1241,6.437376,0.0
1242,4.02336,0.0
1243,1.1265408,0.0
1244,0.0,0.0
1245,0.0,0.0
1246,0.0,0.0
1247,0.0,0.0
1248,0.0,0.0
1249,0.0,0.0
1250,0.0,0.0
1251,0.0,0.0
1252,1.609344,0.0
1253,1.609344,0.0
1254,1.609344,0.0
1255,1.609344,0.0
1256,1.609344,0.0
1257,2.5749504000000005,0.0
1258,4.828032,0.0
1259,6.437376,0.0
1260,8.04672,0.0
1261,10.1388672,0.0
1262,12.874752,0.0
1263,16.09344,0.0
1264,16.898112,0.0
1265,15.288768000000001,0.0
1266,13.679424000000001,0.0
1267,12.2310144,0.0
1268,14.162227200000002,0.0
1269,17.702784,0.0
1270,22.530816,0.0
1271,27.358848000000002,0.0
1272,31.382208000000002,0.0
1273,33.796224,0.0
1274,35.083699200000005,0.0
1275,35.7274368,0.0
1276,37.014912,0.0
1277,37.98051840000001,0.0
1278,38.785190400000005,0.0
1279,39.428928,0.0
1280,39.428928,0.0
1281,38.624256,0.0
1282,37.819584000000006,0.0
1283,37.819584000000006,0.0
1284,37.819584000000006,0.0
1285,37.819584000000006,0.0
1286,37.819584000000006,0.0
1287,37.819584000000006,0.0
1288,38.624256,0.0
1289,38.785190400000005,0.0
1290,39.428928,0.0
1291,39.7507968,0.0
1292,40.2336,0.0
1293,40.8773376,0.0
1294,41.19920640000001,0.0
1295,41.3601408,0.0
1296,41.842944,0.0
1297,42.1648128,0.0
1298,43.452288,0.0
1299,44.739763200000006,0.0
1300,45.5444352,0.0
1301,46.670976,0.0
1302,46.831910400000005,0.0
1303,46.670976,0.0
1304,45.061632,0.0
1305,39.7507968,0.0
1306,34.4399616,0.0
1307,29.129126400000004,0.0
1308,23.818291200000004,0.0
1309,18.507456,0.0
1310,13.1966208,0.0
1311,7.885785600000001,0.0
1312,2.5749504000000005,0.0
1313,0.0,0.0
1314,0.0,0.0
1315,0.0,0.0
1316,0.0,0.0
1317,0.0,0.0
1318,0.0,0.0
1319,0.0,0.0
1320,0.0,0.0
1321,0.0,0.0
1322,0.0,0.0
1323,0.0,0.0
1324,0.0,0.0
1325,0.0,0.0
1326,0.0,0.0
1327,0.0,0.0
1328,0.0,0.0
1329,0.0,0.0
1330,0.0,0.0
1331,0.0,0.0
1332,0.0,0.0
1333,0.0,0.0
1334,0.0,0.0
1335,0.0,0.0
1336,0.0,0.0
1337,0.0,0.0
1338,2.414016,0.0
1339,7.7248512,0.0
1340,13.0356864,0.0
1341,18.346521600000003,0.0
1342,21.2433408,0.0
1343,24.3010944,0.0
1344,27.036979200000005,0.0
1345,29.450995200000005,0.0
1346,31.382208000000002,0.0
1347,32.6696832,0.0
1348,34.2790272,0.0
1349,35.2446336,0.0
1350,35.566502400000005,0.0
1351,36.0493056,0.0
1352,35.405568,0.0
1353,34.76183040000001,0.0
1354,33.957158400000004,0.0
1355,32.991552,0.0
1356,32.18688,0.0
1357,31.543142400000004,0.0
1358,29.772864000000002,0.0
1359,28.163520000000002,0.0
1360,26.554176000000002,0.0
1361,24.944832,0.0
1362,22.530816,0.0
1363,17.702784,0.0
1364,12.874752,0.0
1365,8.368588800000001,0.0
1366,4.02336,0.0
1367,0.0,0.0
1368,0.0,0.0
1369,0.0,0.0
